dt_iso,hour,temp,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,rain_1h,rain_3h,clouds_all,weather_id,weather_description,weather_main
12/6/2017,15,283.91,278.15,290.15,1020,48,1,20,,,1,761,dust,Dust
12/6/2017,16,284.17,278.15,291.15,1021,48,1,20,,,1,711,smoke,Smoke
12/6/2017,16,284.17,278.15,291.15,1021,48,1,20,,,1,721,haze,Haze
12/6/2017,16,284.17,278.15,291.15,1021,48,1,20,,,1,761,dust,Dust
12/6/2017,17,286.1,280.15,293.15,1022,12,2,70,,,1,711,smoke,Smoke
12/6/2017,17,286.1,280.15,293.15,1022,12,2,70,,,1,761,dust,Dust
12/6/2017,18,290.1,284.15,295.15,1022,30,1,27,,,1,711,smoke,Smoke
12/6/2017,18,290.1,284.15,295.15,1022,30,1,27,,,1,761,dust,Dust
12/6/2017,19,293.39,290.15,297.15,1022,16,1,27,,,1,711,smoke,Smoke
12/6/2017,19,293.39,290.15,297.15,1022,16,1,27,,,1,761,dust,Dust
12/6/2017,19,293.39,290.15,297.15,1022,16,1,27,,,1,721,haze,Haze
12/6/2017,20,295.27,292.15,298.15,1021,4,2,270,,,1,711,smoke,Smoke
12/6/2017,20,295.27,292.15,298.15,1021,4,2,270,,,1,761,dust,Dust
12/6/2017,21,296.34,293.15,299.15,1020,8,0,50,,,1,711,smoke,Smoke
12/6/2017,21,296.34,293.15,299.15,1020,8,0,50,,,1,761,dust,Dust
12/6/2017,22,297.09,295.15,299.15,1020,9,0,50,,,1,711,smoke,Smoke
12/6/2017,22,297.09,295.15,299.15,1020,9,0,50,,,1,761,dust,Dust
12/6/2017,22,297.09,295.15,299.15,1020,9,0,50,,,1,721,haze,Haze
12/6/2017,23,297.68,294.15,300.15,1019,9,2,250,,,1,711,smoke,Smoke
12/6/2017,23,297.68,294.15,300.15,1019,9,2,250,,,1,761,dust,Dust
12/7/2017,0,296.92,294.15,299.15,1019,15,1,35,,,1,711,smoke,Smoke
12/7/2017,0,296.92,294.15,299.15,1019,15,1,35,,,1,761,dust,Dust
12/7/2017,1,295.92,293.15,298.15,1019,17,1,35,,,1,721,haze,Haze
12/7/2017,1,295.92,293.15,298.15,1019,17,1,35,,,1,711,smoke,Smoke
12/7/2017,1,295.92,293.15,298.15,1019,17,1,35,,,1,761,dust,Dust
12/7/2017,2,293.55,291.15,296.15,1020,22,3,43,,,1,721,haze,Haze
12/7/2017,2,293.55,291.15,296.15,1020,22,3,43,,,1,711,smoke,Smoke
12/7/2017,2,293.55,291.15,296.15,1020,22,3,43,,,1,761,dust,Dust
12/7/2017,3,292.59,289.15,296.15,1020,25,3,43,,,1,711,smoke,Smoke
12/7/2017,3,292.59,289.15,296.15,1020,25,3,43,,,1,761,dust,Dust
12/7/2017,4,291.8,286.15,295.15,1021,25,3,43,,,1,711,smoke,Smoke
12/7/2017,4,291.8,286.15,295.15,1021,25,3,43,,,1,761,dust,Dust
12/7/2017,5,291.21,286.15,295.15,1021,29,3,40,,,1,711,smoke,Smoke
12/7/2017,5,291.21,286.15,295.15,1021,29,3,40,,,1,761,dust,Dust
12/7/2017,6,290.56,277.15,295.15,1022,10,10,30,,,20,711,smoke,Smoke
12/7/2017,6,290.56,277.15,295.15,1022,10,10,30,,,20,761,dust,Dust
12/7/2017,6,290.56,277.15,295.15,1022,10,10,30,,,20,721,haze,Haze
12/7/2017,7,291.59,287.15,295.15,1022,33,3,40,,,1,711,smoke,Smoke
12/7/2017,7,291.59,287.15,295.15,1022,33,3,40,,,1,761,dust,Dust
12/7/2017,8,291.48,286.15,295.15,1022,37,1,140,,,1,711,smoke,Smoke
12/7/2017,8,291.48,286.15,295.15,1022,37,1,140,,,1,761,dust,Dust
12/7/2017,9,290.71,285.15,295.15,1023,35,1,37,,,1,721,haze,Haze
12/7/2017,9,290.71,285.15,295.15,1023,35,1,37,,,1,711,smoke,Smoke
12/7/2017,9,290.71,285.15,295.15,1023,35,1,37,,,1,761,dust,Dust
12/7/2017,10,289.48,284.15,294.15,1023,37,1,37,,,1,711,smoke,Smoke
12/7/2017,10,289.48,284.15,294.15,1023,37,1,37,,,1,761,dust,Dust
12/7/2017,11,287.93,276.15,294.15,1023,43,1,36,,,1,711,smoke,Smoke
12/7/2017,11,287.93,276.15,294.15,1023,43,1,36,,,1,761,dust,Dust
12/7/2017,12,288.15,276.15,294.15,1024,37,1,36,,,1,711,smoke,Smoke
12/7/2017,12,288.15,276.15,294.15,1024,37,1,36,,,1,761,dust,Dust
12/7/2017,13,288.85,281.15,294.15,1024,45,1,36,,,1,711,smoke,Smoke
12/7/2017,13,288.85,281.15,294.15,1024,45,1,36,,,1,761,dust,Dust
12/7/2017,13,288.85,281.15,294.15,1024,45,1,36,,,1,721,haze,Haze
12/7/2017,14,288.35,281.15,294.15,1024,49,2,41,,,1,711,smoke,Smoke
12/7/2017,14,288.35,281.15,294.15,1024,49,2,41,,,1,761,dust,Dust
12/7/2017,14,288.35,281.15,294.15,1024,49,2,41,,,1,721,haze,Haze
12/7/2017,15,286.16,274.15,294.15,1024,49,2,41,,,1,711,smoke,Smoke
12/7/2017,15,286.16,274.15,294.15,1024,49,2,41,,,1,761,dust,Dust
12/7/2017,15,286.16,274.15,294.15,1024,49,2,41,,,1,721,haze,Haze
12/7/2017,16,287.31,281.15,294.15,1025,49,2,41,,,1,711,smoke,Smoke
12/7/2017,16,287.31,281.15,294.15,1025,49,2,41,,,1,761,dust,Dust
12/7/2017,17,288.22,281.15,294.15,1026,43,2,47,,,1,721,haze,Haze
12/7/2017,17,288.22,281.15,294.15,1026,43,2,47,,,1,711,smoke,Smoke
12/7/2017,17,288.22,281.15,294.15,1026,43,2,47,,,1,761,dust,Dust
12/7/2017,18,292.74,285.15,296.15,1026,8,5,80,,,1,711,smoke,Smoke
12/7/2017,18,292.74,285.15,296.15,1026,8,5,80,,,1,761,dust,Dust
12/7/2017,19,295.15,293.15,297.15,1026,13,1,0,,,1,711,smoke,Smoke
12/7/2017,19,295.15,293.15,297.15,1026,13,1,0,,,1,761,dust,Dust
12/7/2017,20,296.65,294.15,299.15,1025,6,2,110,,,1,711,smoke,Smoke
12/7/2017,20,296.65,294.15,299.15,1025,6,2,110,,,1,761,dust,Dust
12/7/2017,21,298.14,295.15,302.15,1024,4,7,350,,,1,711,smoke,Smoke
12/7/2017,21,298.14,295.15,302.15,1024,4,7,350,,,1,761,dust,Dust
12/7/2017,22,298.21,295.15,300.15,1024,6,3,44,,,1,711,smoke,Smoke
12/7/2017,22,298.21,295.15,300.15,1024,6,3,44,,,1,761,dust,Dust
12/7/2017,23,298.52,295.15,300.15,1024,6,3,46,,,1,711,smoke,Smoke
12/7/2017,23,298.52,295.15,300.15,1024,6,3,46,,,1,761,dust,Dust
12/8/2017,0,298.2,295.15,300.15,1024,6,2,140,,,1,711,smoke,Smoke
12/8/2017,0,298.2,295.15,300.15,1024,6,2,140,,,1,761,dust,Dust
12/8/2017,1,297.58,295.15,299.15,1024,6,3,46,,,1,711,smoke,Smoke
12/8/2017,1,297.58,295.15,299.15,1024,6,3,46,,,1,761,dust,Dust
12/8/2017,2,295.56,293.15,297.15,1025,9,1,140,,,1,711,smoke,Smoke
12/8/2017,2,295.56,293.15,297.15,1025,9,1,140,,,1,761,dust,Dust
12/8/2017,3,294.36,291.15,296.15,1027,34,3,45,,,1,711,smoke,Smoke
12/8/2017,3,294.36,291.15,296.15,1027,34,3,45,,,1,761,dust,Dust
12/8/2017,4,293.4,290.15,296.15,1026,17,3,45,,,1,711,smoke,Smoke
12/8/2017,4,293.4,290.15,296.15,1026,17,3,45,,,1,761,dust,Dust
12/8/2017,5,292.65,288.15,296.15,1027,19,2,50,,,1,711,smoke,Smoke
12/8/2017,5,292.65,288.15,296.15,1027,19,2,50,,,1,761,dust,Dust
12/8/2017,6,291.51,288.15,294.15,1027,24,2,50,,,1,711,smoke,Smoke
12/8/2017,6,291.51,288.15,294.15,1027,24,2,50,,,1,761,dust,Dust
12/8/2017,7,291.08,287.15,295.15,1028,26,2,50,,,1,711,smoke,Smoke
12/8/2017,7,291.08,287.15,295.15,1028,26,2,50,,,1,761,dust,Dust
12/8/2017,8,289.78,285.15,295.15,1028,28,1,33,,,1,711,smoke,Smoke
12/8/2017,8,289.78,285.15,295.15,1028,28,1,33,,,1,761,dust,Dust
12/8/2017,9,288.38,285.15,293.15,1028,28,1,33,,,1,711,smoke,Smoke
12/8/2017,9,288.38,285.15,293.15,1028,28,1,33,,,1,761,dust,Dust
12/8/2017,10,287.69,281.15,294.15,1028,30,1,33,,,1,711,smoke,Smoke
12/8/2017,10,287.69,281.15,294.15,1028,30,1,33,,,1,761,dust,Dust
12/8/2017,11,286.69,283.15,291.15,1028,34,1,47,,,1,711,smoke,Smoke
12/8/2017,11,286.69,283.15,291.15,1028,34,1,47,,,1,761,dust,Dust
12/8/2017,12,285.15,281.15,290.15,1028,27,1,40,,,1,711,smoke,Smoke
12/8/2017,12,285.15,281.15,290.15,1028,27,1,40,,,1,761,dust,Dust
12/8/2017,13,284.07,280.15,290.15,1027,31,1,47,,,1,711,smoke,Smoke
12/8/2017,13,284.07,280.15,290.15,1027,31,1,47,,,1,761,dust,Dust
12/8/2017,14,281.99,273.15,290.15,1027,36,1,45,,,1,711,smoke,Smoke
12/8/2017,14,281.99,273.15,290.15,1027,36,1,45,,,1,761,dust,Dust
12/8/2017,15,283.07,273.15,290.15,1027,39,1,45,,,1,711,smoke,Smoke
12/8/2017,15,283.07,273.15,290.15,1027,39,1,45,,,1,761,dust,Dust
12/8/2017,16,283.57,278.15,291.15,1027,37,1,45,,,1,711,smoke,Smoke
12/8/2017,16,283.57,278.15,291.15,1027,37,1,45,,,1,761,dust,Dust
12/8/2017,17,286.8,282.15,292.15,1027,37,0,57,,,1,711,smoke,Smoke
12/8/2017,17,286.8,282.15,292.15,1027,37,0,57,,,1,761,dust,Dust
12/8/2017,17,286.8,282.15,292.15,1027,37,0,57,,,1,721,haze,Haze
12/8/2017,18,290.95,288.15,295.15,1027,9,3,270,,,20,711,smoke,Smoke
12/8/2017,18,290.95,288.15,295.15,1027,9,3,270,,,20,761,dust,Dust
12/8/2017,19,294.34,291.15,297.15,1027,13,1,160,,,1,711,smoke,Smoke
12/8/2017,19,294.34,291.15,297.15,1027,13,1,160,,,1,761,dust,Dust
12/8/2017,20,296.8,295.15,299.15,1027,9,0,103,,,1,711,smoke,Smoke
12/8/2017,20,296.8,295.15,299.15,1027,9,0,103,,,1,761,dust,Dust
12/8/2017,21,298.09,296.15,299.15,1026,9,0,103,,,1,711,smoke,Smoke
12/8/2017,21,298.09,296.15,299.15,1026,9,0,103,,,1,761,dust,Dust
12/8/2017,22,298.59,295.15,301.15,1024,9,0,103,,,1,711,smoke,Smoke
12/8/2017,22,298.59,295.15,301.15,1024,9,0,103,,,1,761,dust,Dust
12/8/2017,23,298.4,295.15,301.15,1024,17,2,0,,,1,711,smoke,Smoke
12/8/2017,23,298.4,295.15,301.15,1024,17,2,0,,,1,761,dust,Dust
12/9/2017,0,297.34,293.15,300.15,1023,11,2,270,,,1,711,smoke,Smoke
12/9/2017,0,297.34,293.15,300.15,1023,11,2,270,,,1,761,dust,Dust
12/9/2017,1,295.88,293.15,298.15,1023,12,2,290,,,1,711,smoke,Smoke
12/9/2017,1,295.88,293.15,298.15,1023,12,2,290,,,1,761,dust,Dust
12/9/2017,2,293.68,291.15,296.15,1023,15,0,32,,,1,721,haze,Haze
12/9/2017,2,293.68,291.15,296.15,1023,15,0,32,,,1,711,smoke,Smoke
12/9/2017,2,293.68,291.15,296.15,1023,15,0,32,,,1,761,dust,Dust
12/9/2017,3,290.77,287.15,294.15,1023,27,0,32,,,1,721,haze,Haze
12/9/2017,3,290.77,287.15,294.15,1023,27,0,32,,,1,711,smoke,Smoke
12/9/2017,3,290.77,287.15,294.15,1023,27,0,32,,,1,761,dust,Dust
12/9/2017,4,290.02,287.15,294.15,1023,36,0,32,,,1,721,haze,Haze
12/9/2017,4,290.02,287.15,294.15,1023,36,0,32,,,1,711,smoke,Smoke
12/9/2017,4,290.02,287.15,294.15,1023,36,0,32,,,1,761,dust,Dust
12/9/2017,5,289.08,284.15,294.15,1024,41,1,28,,,1,721,haze,Haze
12/9/2017,5,289.08,284.15,294.15,1024,41,1,28,,,1,711,smoke,Smoke
12/9/2017,5,289.08,284.15,294.15,1024,41,1,28,,,1,761,dust,Dust
12/9/2017,6,287.14,281.15,293.15,1024,28,1,28,,,1,721,haze,Haze
12/9/2017,6,287.14,281.15,293.15,1024,28,1,28,,,1,711,smoke,Smoke
12/9/2017,6,287.14,281.15,293.15,1024,28,1,28,,,1,761,dust,Dust
12/9/2017,7,286.52,281.15,291.15,1024,33,1,28,,,1,711,smoke,Smoke
12/9/2017,7,286.52,281.15,291.15,1024,33,1,28,,,1,761,dust,Dust
12/9/2017,7,286.52,281.15,291.15,1024,33,1,28,,,1,721,haze,Haze
12/9/2017,8,285.75,279.15,290.15,1024,37,1,19,,,1,711,smoke,Smoke
12/9/2017,8,285.75,279.15,290.15,1024,37,1,19,,,1,761,dust,Dust
12/9/2017,8,285.75,279.15,290.15,1024,37,1,19,,,1,721,haze,Haze
12/9/2017,9,285.67,279.15,292.15,1024,32,1,19,,,1,711,smoke,Smoke
12/9/2017,9,285.67,279.15,292.15,1024,32,1,19,,,1,761,dust,Dust
12/9/2017,9,285.67,279.15,292.15,1024,32,1,19,,,1,721,haze,Haze
12/9/2017,10,284.52,279.15,288.15,1023,34,1,19,,,1,711,smoke,Smoke
12/9/2017,10,284.52,279.15,288.15,1023,34,1,19,,,1,761,dust,Dust
12/9/2017,10,284.52,279.15,288.15,1023,34,1,19,,,1,721,haze,Haze
12/9/2017,11,284.13,279.15,287.15,1023,40,1,20,,,1,711,smoke,Smoke
12/9/2017,11,284.13,279.15,287.15,1023,40,1,20,,,1,761,dust,Dust
12/9/2017,12,284.06,279.15,291.15,1023,40,1,20,,,1,711,smoke,Smoke
12/9/2017,12,284.06,279.15,291.15,1023,40,1,20,,,1,761,dust,Dust
12/9/2017,13,283.81,281.15,286.15,1023,40,1,20,,,1,711,smoke,Smoke
12/9/2017,13,283.81,281.15,286.15,1023,40,1,20,,,1,761,dust,Dust
12/9/2017,14,283.05,278.15,286.15,1023,32,1,300,,,20,711,smoke,Smoke
12/9/2017,14,283.05,278.15,286.15,1023,32,1,300,,,20,761,dust,Dust
12/9/2017,14,283.05,278.15,286.15,1023,32,1,300,,,20,721,haze,Haze
12/9/2017,15,283.56,281.15,287.15,1023,37,1,19,,,1,711,smoke,Smoke
12/9/2017,15,283.56,281.15,287.15,1023,37,1,19,,,1,761,dust,Dust
12/9/2017,16,282.82,277.15,289.15,1023,37,1,19,,,1,711,smoke,Smoke
12/9/2017,16,282.82,277.15,289.15,1023,37,1,19,,,1,761,dust,Dust
12/9/2017,17,288.03,283.15,294.15,1023,32,1,18,,,1,711,smoke,Smoke
12/9/2017,17,288.03,283.15,294.15,1023,32,1,18,,,1,761,dust,Dust
12/9/2017,18,291.96,287.15,296.15,1024,29,1,18,,,1,711,smoke,Smoke
12/9/2017,18,291.96,287.15,296.15,1024,29,1,18,,,1,761,dust,Dust
12/9/2017,19,295.96,291.15,300.15,1023,11,1,18,,,1,711,smoke,Smoke
12/9/2017,19,295.96,291.15,300.15,1023,11,1,18,,,1,761,dust,Dust
12/9/2017,20,299.08,295.15,302.15,1023,9,0,346,,,1,711,smoke,Smoke
12/9/2017,20,299.08,295.15,302.15,1023,9,0,346,,,1,761,dust,Dust
12/9/2017,21,299.64,287.15,303.15,1022,9,0,346,,,1,711,smoke,Smoke
12/9/2017,21,299.64,287.15,303.15,1022,9,0,346,,,1,761,dust,Dust
12/9/2017,22,301.42,299.15,303.15,1021,6,2,100,,,1,711,smoke,Smoke
12/9/2017,22,301.42,299.15,303.15,1021,6,2,100,,,1,761,dust,Dust
12/9/2017,23,301.52,300.15,304.15,1020,6,0,9,,,1,711,smoke,Smoke
12/9/2017,23,301.52,300.15,304.15,1020,6,0,9,,,1,761,dust,Dust
12/10/2017,0,300.77,298.15,302.15,1020,5,0,9,,,1,711,smoke,Smoke
12/10/2017,0,300.77,298.15,302.15,1020,5,0,9,,,1,761,dust,Dust
12/10/2017,1,299.65,296.15,301.15,1020,9,0,9,,,1,711,smoke,Smoke
12/10/2017,1,299.65,296.15,301.15,1020,9,0,9,,,1,761,dust,Dust
12/10/2017,2,296.73,294.15,299.15,1020,17,1,7,,,1,711,smoke,Smoke
12/10/2017,2,296.73,294.15,299.15,1020,17,1,7,,,1,761,dust,Dust
12/10/2017,3,295.21,291.15,297.15,1020,24,1,7,,,1,711,smoke,Smoke
12/10/2017,3,295.21,291.15,297.15,1020,24,1,7,,,1,761,dust,Dust
12/10/2017,4,294.09,289.15,297.15,1021,22,1,7,,,1,711,smoke,Smoke
12/10/2017,4,294.09,289.15,297.15,1021,22,1,7,,,1,761,dust,Dust
12/10/2017,5,293.46,287.15,296.15,1021,25,1,14,,,1,711,smoke,Smoke
12/10/2017,5,293.46,287.15,296.15,1021,25,1,14,,,1,761,dust,Dust
12/10/2017,6,293.08,288.15,296.15,1022,26,1,14,,,1,711,smoke,Smoke
12/10/2017,6,293.08,288.15,296.15,1022,26,1,14,,,1,761,dust,Dust
12/10/2017,7,292.7,288.15,296.15,1022,28,1,14,,,1,711,smoke,Smoke
12/10/2017,7,292.7,288.15,296.15,1022,28,1,14,,,1,761,dust,Dust
12/10/2017,8,292.09,287.15,296.15,1022,33,1,30,,,1,711,smoke,Smoke
12/10/2017,8,292.09,287.15,296.15,1022,33,1,30,,,1,761,dust,Dust
12/10/2017,9,290.56,287.15,296.15,1021,33,1,30,,,1,711,smoke,Smoke
12/10/2017,9,290.56,287.15,296.15,1021,33,1,30,,,1,761,dust,Dust
12/10/2017,10,289.86,286.15,295.15,1021,32,1,30,,,1,711,smoke,Smoke
12/10/2017,10,289.86,286.15,295.15,1021,32,1,30,,,1,761,dust,Dust
12/10/2017,11,289.02,285.15,294.15,1021,35,1,31,,,1,711,smoke,Smoke
12/10/2017,11,289.02,285.15,294.15,1021,35,1,31,,,1,761,dust,Dust
12/10/2017,12,286.9,284.15,292.15,1021,34,1,31,,,1,711,smoke,Smoke
12/10/2017,12,286.9,284.15,292.15,1021,34,1,31,,,1,761,dust,Dust
12/10/2017,13,286.77,284.15,292.15,1021,34,1,31,,,1,711,smoke,Smoke
12/10/2017,13,286.77,284.15,292.15,1021,34,1,31,,,1,761,dust,Dust
12/10/2017,14,286.08,283.15,292.15,1021,34,0,25,,,1,711,smoke,Smoke
12/10/2017,14,286.08,283.15,292.15,1021,34,0,25,,,1,761,dust,Dust
12/10/2017,15,285.39,282.15,292.15,1022,37,0,25,,,1,711,smoke,Smoke
12/10/2017,15,285.39,282.15,292.15,1022,37,0,25,,,1,761,dust,Dust
12/10/2017,16,285.35,282.15,291.15,1022,37,0,25,,,1,711,smoke,Smoke
12/10/2017,16,285.35,282.15,291.15,1022,37,0,25,,,1,761,dust,Dust
12/10/2017,16,285.35,282.15,291.15,1022,37,0,25,,,1,721,haze,Haze
12/10/2017,17,286.55,281.15,293.15,1022,19,1,10,,,1,711,smoke,Smoke
12/10/2017,17,286.55,281.15,293.15,1022,19,1,10,,,1,761,dust,Dust
12/10/2017,17,286.55,281.15,293.15,1022,19,1,10,,,1,721,haze,Haze
12/10/2017,18,290.69,287.15,297.15,1022,17,1,27,,,1,721,haze,Haze
12/10/2017,18,290.69,287.15,297.15,1022,17,1,27,,,1,711,smoke,Smoke
12/10/2017,18,290.69,287.15,297.15,1022,17,1,27,,,1,761,dust,Dust
12/10/2017,19,294.15,291.15,298.15,1022,22,1,27,,,1,711,smoke,Smoke
12/10/2017,19,294.15,291.15,298.15,1022,22,1,27,,,1,761,dust,Dust
12/10/2017,20,297.09,293.15,301.15,1021,4,7,40,,,75,711,smoke,Smoke
12/10/2017,20,297.09,293.15,301.15,1021,4,7,40,,,75,761,dust,Dust
12/10/2017,20,297.09,293.15,301.15,1021,4,7,40,,,75,721,haze,Haze
12/10/2017,21,299.56,296.15,303.15,1020,9,1,28,,,1,711,smoke,Smoke
12/10/2017,21,299.56,296.15,303.15,1020,9,1,28,,,1,761,dust,Dust
12/10/2017,22,301.03,298.15,303.15,1019,8,1,28,,,1,711,smoke,Smoke
12/10/2017,22,301.03,298.15,303.15,1019,8,1,28,,,1,761,dust,Dust
12/10/2017,23,301.03,298.15,303.15,1019,10,1,37,,,1,711,smoke,Smoke
12/10/2017,23,301.03,298.15,303.15,1019,10,1,37,,,1,761,dust,Dust
12/11/2017,0,300.68,298.15,302.15,1018,8,1,290,,,1,800,clear sky,Clear
12/11/2017,1,299.09,296.15,301.15,1021,6,3,360,,,5,800,clear sky,Clear
12/11/2017,2,297.03,293.15,300.15,1019,13,1,31,,,1,800,clear sky,Clear
12/11/2017,3,295.68,290.15,299.15,1019,18,1,31,,,1,800,clear sky,Clear
12/11/2017,4,294.27,290.15,297.15,1020,20,1,31,,,1,800,clear sky,Clear
12/11/2017,5,293.59,289.15,296.15,1020,25,0,26,,,1,800,clear sky,Clear
12/11/2017,6,292.51,287.15,295.15,1021,27,0,26,,,1,800,clear sky,Clear
12/11/2017,7,291.77,289.15,295.15,1021,27,0,26,,,1,800,clear sky,Clear
12/11/2017,8,289.76,287.15,293.15,1021,26,1,10,,,1,800,clear sky,Clear
12/11/2017,9,289.53,287.15,294.15,1021,28,1,10,,,1,800,clear sky,Clear
12/11/2017,10,288.22,283.15,291.15,1021,33,1,10,,,1,800,clear sky,Clear
12/11/2017,11,287.76,286.15,290.15,1021,30,1,8,,,1,800,clear sky,Clear
12/11/2017,12,286.67,284.15,290.15,1021,18,1,40,,,1,800,clear sky,Clear
12/11/2017,13,285.9,281.15,289.15,1021,17,1,8,,,1,800,clear sky,Clear
12/11/2017,14,286.22,282.15,291.15,1021,14,1,30,,,1,721,haze,Haze
12/11/2017,15,285.52,281.15,289.15,1021,14,1,50,,,1,721,haze,Haze
12/11/2017,16,285,280.15,290.15,1022,19,1,70,,,1,721,haze,Haze
12/11/2017,17,286.64,282.15,290.15,1022,13,1,40,,,1,800,clear sky,Clear
12/11/2017,18,292.27,288.15,296.15,1023,11,1,13,,,1,800,clear sky,Clear
12/11/2017,19,295.52,292.15,298.15,1023,8,1,13,,,1,800,clear sky,Clear
12/11/2017,20,298.15,292.15,300.15,1024,7,2,260,,,1,800,clear sky,Clear
12/11/2017,21,299.84,297.15,301.15,1022,7,1,0,,,1,800,clear sky,Clear
12/11/2017,22,299.91,297.15,302.15,1021,8,0,352,,,1,800,clear sky,Clear
12/11/2017,23,300.03,297.15,302.15,1021,8,0,351,,,1,800,clear sky,Clear
12/12/2017,0,299.49,297.15,301.15,1021,12,2,280,,,1,800,clear sky,Clear
12/12/2017,1,297.43,295.15,300.15,1021,11,1,0,,,1,800,clear sky,Clear
12/12/2017,2,294.15,291.15,296.15,1021,13,1,357,,,1,800,clear sky,Clear
12/12/2017,3,291.96,287.15,295.15,1021,18,1,357,,,1,800,clear sky,Clear
12/12/2017,4,290.39,287.15,295.15,1023,7,1,357,,,5,800,clear sky,Clear
12/12/2017,5,289.59,286.15,295.15,1022,31,1,10,,,1,800,clear sky,Clear
12/12/2017,6,287.92,281.15,293.15,1022,35,1,10,,,1,721,haze,Haze
12/12/2017,7,287.14,281.15,292.15,1022,28,1,10,,,1,721,haze,Haze
12/12/2017,8,286.99,281.15,292.15,1022,18,1,40,,,1,800,clear sky,Clear
12/12/2017,9,285.36,278.15,292.15,1022,27,1,9,,,1,800,clear sky,Clear
12/12/2017,10,285.56,281.15,292.15,1022,12,1,30,,,1,800,clear sky,Clear
12/12/2017,11,283.74,275.15,291.15,1022,19,1,14,,,1,800,clear sky,Clear
12/12/2017,12,283.51,274.15,291.15,1022,12,1,14,,,1,800,clear sky,Clear
12/12/2017,13,282.89,273.15,291.15,1022,37,1,14,,,1,800,clear sky,Clear
12/12/2017,14,282.05,273.15,287.15,1022,11,1,10,,,1,800,clear sky,Clear
12/12/2017,15,282.42,271.15,290.15,1022,11,1,30,,,1,721,haze,Haze
12/12/2017,16,281.91,272.15,287.15,1022,12,1,30,,,1,800,clear sky,Clear
12/12/2017,17,284.95,277.15,290.15,1022,15,1,20,,,1,800,clear sky,Clear
12/12/2017,18,290.14,286.15,294.15,1022,11,1,20,,,1,800,clear sky,Clear
12/12/2017,19,293.9,287.15,297.15,1022,7,1,0,,,1,800,clear sky,Clear
12/12/2017,20,297.21,295.15,300.15,1021,5,1,1,,,1,800,clear sky,Clear
12/12/2017,21,299.55,297.15,301.15,1020,6,1,1,,,1,800,clear sky,Clear
12/12/2017,22,300.49,299.15,302.15,1018,5,1,1,,,1,800,clear sky,Clear
12/12/2017,23,300.28,297.15,302.15,1017,5,1,0,,,1,800,clear sky,Clear
12/13/2017,0,299.71,296.15,302.15,1019,3,0,356,,,5,800,clear sky,Clear
12/13/2017,1,298.47,294.15,301.15,1017,10,1,0,,,1,800,clear sky,Clear
12/13/2017,2,294.56,291.15,297.15,1017,59,1,12,,,1,711,smoke,Smoke
12/13/2017,2,294.56,291.15,297.15,1017,59,1,12,,,1,721,haze,Haze
12/13/2017,3,292.51,290.15,295.15,1017,25,1,12,,,1,711,smoke,Smoke
12/13/2017,3,292.51,290.15,295.15,1017,25,1,12,,,1,721,haze,Haze
12/13/2017,4,290.72,285.15,295.15,1017,42,1,12,,,1,721,haze,Haze
12/13/2017,4,290.72,285.15,295.15,1017,42,1,12,,,1,711,smoke,Smoke
12/13/2017,5,289.65,286.15,295.15,1017,41,1,16,,,1,721,haze,Haze
12/13/2017,5,289.65,286.15,295.15,1017,41,1,16,,,1,711,smoke,Smoke
12/13/2017,6,288,284.15,294.15,1017,47,1,16,,,1,711,smoke,Smoke
12/13/2017,6,288,284.15,294.15,1017,47,1,16,,,1,721,haze,Haze
12/13/2017,7,287.22,282.15,293.15,1017,44,1,16,,,1,721,haze,Haze
12/13/2017,7,287.22,282.15,293.15,1017,44,1,16,,,1,711,smoke,Smoke
12/13/2017,8,286.38,281.15,292.15,1017,47,1,15,,,1,721,haze,Haze
12/13/2017,8,286.38,281.15,292.15,1017,47,1,15,,,1,711,smoke,Smoke
12/13/2017,9,285.37,281.15,291.15,1017,37,1,14,,,1,711,smoke,Smoke
12/13/2017,10,284.83,279.15,289.15,1016,40,1,14,,,1,711,smoke,Smoke
12/13/2017,11,283.44,275.15,287.15,1016,27,0,10,,,1,711,smoke,Smoke
12/13/2017,11,283.44,275.15,287.15,1016,27,0,10,,,1,721,haze,Haze
12/13/2017,12,282.38,276.15,286.15,1016,32,0,10,,,1,711,smoke,Smoke
12/13/2017,12,282.38,276.15,286.15,1016,32,0,10,,,1,721,haze,Haze
12/13/2017,13,282.13,274.15,287.15,1016,37,0,10,,,1,711,smoke,Smoke
12/13/2017,14,282.05,273.15,289.15,1016,39,1,12,,,1,711,smoke,Smoke
12/13/2017,14,282.05,273.15,289.15,1016,39,1,12,,,1,721,haze,Haze
12/13/2017,15,282.56,278.15,286.15,1016,31,1,360,,,1,711,smoke,Smoke
12/13/2017,15,282.56,278.15,286.15,1016,31,1,360,,,1,721,haze,Haze
12/13/2017,16,282.54,274.15,289.15,1016,29,1,12,,,1,711,smoke,Smoke
12/13/2017,17,284.67,279.15,289.15,1016,24,1,23,,,1,711,smoke,Smoke
12/13/2017,18,290.4,286.15,294.15,1019,10,1,23,,,5,711,smoke,Smoke
12/13/2017,19,293.89,290.15,297.15,1017,17,1,23,,,1,800,clear sky,Clear
12/13/2017,20,297.15,295.15,300.15,1016,8,0,308,,,1,800,clear sky,Clear
12/13/2017,21,299.08,296.15,301.15,1015,8,0,308,,,1,800,clear sky,Clear
